Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
39256,5MvYvz7nxgu0DdSsj2ESgA,hans zimmer,The Last Samurai Suite,The Last Samurai Suite: Part 3 - Live,Medium,False,Low,Low,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
81810,173WXKU5s2XDjN8lJ3SDdb,sam smith,Weihnachtssongs,The Lighthouse Keeper,Low,False,Medium,Low,Sad,Pop,Average,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Record Of The Year,Stay With Me (Darkchild Version),True,2010.0,non-binary,United Kingdom,alive,9.0,True,BET Award for Best New Artist; Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Award for beste nye artist; Grammy al millor nou artista; MOBO Awards
18581,3iReY6sbqHlvFtd3gJIT2h,patton oswalt,Finest Hour,The Limits of Dancing,Low,True,High,High,Very Sad,Comedy/Novelty,Very Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
44256,6zCaXHIV60YIuDe9qJ9MOo,linkin park,Minutes to Midnight,The Little Things Give You Away,Medium,False,Medium,Medium,Very Sad,Rock,Long,False,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Rap/Sung Collaboration,Numb/Encore,True,2000.0,Unknown,Unknown,alive,5.0,False,American Music Award a l'artista alternatiu favorit; American Music Award for Favorite Alternative Rock Artist; American Music Award for beste artist innen alternativ rock; Mnet Asian Music Award al millor artista internacional; Mnet Asian Music Award for Best International Artist
52129,0D0TyoBjVdjA5wRo1fqN3b,hank williams,The Complete Hank Williams,The Log Train,Low,False,Medium,Low,Sad,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
98192,2KXPjCIpLgd59z7KSxVzh0,julie andrews,The Sound Of Music (Original Soundtrack Recording),The Lonely Goatherd,Medium,False,High,Low,Happy,Film/Show Music,Short,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Spoken Word Album For Children,"Julie Andrews' Collection Of Poems, Songs, And Lullabies",True,2010.0,female,United Kingdom,alive,15.0,True,"Donostia Award; Duais an Acadaimh don bhan-aisteoir is fearr; Grammy Award for Best Children's Music Album; Grammy Award for Best Children’s Album; Grammy Lifetime Achievement Award; Gwobr y 'Theatre World'; Hasty Pudding Woman of the Year; Kennedy Pris; Primetime Emmy Award for Outstanding Documentary or Nonfiction Series; Primetime Emmy Award for Outstanding Variety, Music or Comedy Series; Prémio Screen Actors Guild Life Achievement Award; Screen Actors Guild Life Achievement Award; Theatre World Award; Victorian Honour Roll of Women; star on Hollywood Walk of Fame"
11275,3mlMpmY8oZIBFc39D9zLbh,the beatles,Let It Be (Remastered),The Long And Winding Road - Remastered 2009,High,False,Low,Medium,Sad,Pop,Average,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
82640,0rlqKl77Ae960tst3q0mNU,elvis costello,Painted From Memory,The Long Division,Low,False,High,Medium,Neutral,Pop,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Look Now,True,2010.0,male,United Kingdom,alive,4.0,False,Americana Lifetime Achievement Award for Songwriting; Oifigeach Ord Impireacht na Breataine; Oifigear Òrd Impireachd Bhreatainn; Rock and Roll Hall of Fame
79323,5DH7nDryMhpixm4G4B7RP9,billy joel,An Innocent Man,The Longest Time,High,False,High,Medium,Neutral,Classical,Average,False,False,1980.0,23rd Annual GRAMMY Awards  (1980),"Best Rock Vocal Performance, Male",Glass Houses,True,1980.0,male,United States,alive,15.0,True,"ASCAP Foundation Champion Award; Duais Gershwin; Gershwin-prisen; Gershwinova cena; Grammy Award for Album of the Year; Kennedy Pris; MusiCares Տարուան մարդ; Rock and Roll Hall of Fame; dochtúireacht oinigh ó Ollscoil Hofstra; dochtúireacht oinigh ó Ollscoil Stáit Nua-Eabhrac, Stony Brook; dochtúireacht oinigh ó Ollscoil Syracuse; honorary doctor of Syracuse University; honorary doctor of the Hofstra University; honorary doctor of the State University of New York at Stony Brook; star on Hollywood Walk of Fame"
36820,5RGvZQcThxwqdnGKCOHBbc,alexandre desplat,The Lost King (Original Motion Picture Soundtrack),The Lost King,Low,False,Medium,Medium,Sad,World Music,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Score Soundtrack For Visual Media,The Grand Budapest Hotel,True,2010.0,male,France,alive,1.0,True,Grammy Award for Best Score Soundtrack for Visual Media
52310,1LvhjfMeV6j8w2cHH9MRHp,george jones,High-Tech Redneck,The Love In Your Eyes,Low,False,Medium,Medium,Sad,Blues,Average,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
18487,3unFteVcVahYgKcRaOz6Lq,patton oswalt,Finest Hour,The Magic of Cursive,Low,True,High,High,Sad,Comedy/Novelty,Very Short,False,True,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
2256,15VRO9CQwMpbqUYA7e6Hwg,nirvana,MTV Unplugged In New York,The Man Who Sold The World,High,False,Medium,High,Neutral,Rock,Average,False,False,1995.0,38th Annual GRAMMY Awards  (1995),Best Alternative Music Performance,MTV Unplugged In New York,True,1990.0,Unknown,Unknown,alive,4.0,True,BRIT Award for International Breakthrough Act; BRIT Awards/International Breakthrough Act; Grammy Award for Best Alternative Music Album; Rock and Roll Hall of Fame
44394,1XnPVbzLhuBv0sHaCTgyoi,nirvana,Nirvana,The Man Who Sold The World - Live Version,High,False,Medium,High,Sad,Rock,Average,False,True,1995.0,38th Annual GRAMMY Awards  (1995),Best Alternative Music Performance,MTV Unplugged In New York,True,1990.0,Unknown,Unknown,alive,4.0,True,BRIT Award for International Breakthrough Act; BRIT Awards/International Breakthrough Act; Grammy Award for Best Alternative Music Album; Rock and Roll Hall of Fame
39460,3vPFtJIPNknOiMK7IcBtzn,lady gaga,Top Gun: Maverick (Music From The Motion Picture),"The Man, The Legend / Touchdown",Medium,False,Low,Medium,Very Sad,World Music,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Song Of The Year,Always Remember Us This Way,True,2010.0,female,United States,alive,11.0,True,BAFTA Award for Best Film Music; BAFTA Award for Best Original Music; Duais an Acadaimh don amhrán nuachumtha is fearr; ECHO Awards; Echo Pop for årets hit; Grammy Award for Best Dance Recording; Grammy Award for Best Pop Vocal Album; Grammy Award for Best Song Written for Visual Media; Grammy Award for Best Traditional Pop Vocal Album; The Record of the Year; премия The Record of the Year
39460,3vPFtJIPNknOiMK7IcBtzn,hans zimmer,Top Gun: Maverick (Music From The Motion Picture),"The Man, The Legend / Touchdown",Medium,False,Low,Medium,Very Sad,World Music,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
36885,56hNxsAptIl9OTfVSfRJSN,alexandre desplat,The Lost King (Original Motion Picture Soundtrack),The Maps,Low,False,Low,Low,Very Sad,World Music,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Score Soundtrack For Visual Media,The Grand Budapest Hotel,True,2010.0,male,France,alive,1.0,True,Grammy Award for Best Score Soundtrack for Visual Media
39309,45aFYE9VOofEpluTLWVQcv,hans zimmer,Frozen Planet II (Original Television Soundtrack),The Matriarch,Low,False,Low,Medium,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
31990,4JpToqFup6IoCO8oWFhzWh,st. vincent,The Greatest Rock Tunes 2022,The Melting Of The Sun,Low,False,Medium,Medium,Neutral,Electronic,Average,False,False,2018.0,61st Annual GRAMMY Awards  (2018),Best Rock Song,Masseduction,True,2010.0,genderfluid,United States,alive,1.0,True,Grammy Award for Best Alternative Music Album
47662,6RbC38oDCIXD8V2AOU1Tjr,metallica,Reload,The Memory Remains,High,False,Medium,High,Neutral,Rock,Average,True,False,2008.0,51st Annual GRAMMY Awards  (2008),Best Metal Performance,My Apocalypse,True,2000.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
39391,19N5RAWquXjOF7B6hmigRU,hans zimmer,Hans Zimmer: Epic Scores,"The Might Of Rome - From ""Gladiator"" Soundtrack",Low,False,Low,Medium,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
98868,4TxbUrVjT6ZYQ1jVPTeTvA,andrew lloyd webber,Highlights From The Phantom Of The Opera,The Mirror (Angel Of Music),Low,False,Low,Low,Very Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
39319,5FW6UXUWfNlrwXV0dyF24X,hans zimmer,Hans Zimmer: Epic Scores,"The Mob - From ""Gladiator"" Soundtrack",Low,False,Low,Medium,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
109444,1FL9DHDSED6lxNMDJUJQvB,kraftwerk,The Man-Machine (2009 Remaster),The Model - 2009 Remaster,Medium,False,High,Medium,Neutral,Techno,Average,False,False,2017.0,60th Annual GRAMMY Awards  (2017),Best Dance/Electronic Album,3-D The Catalogue,True,2010.0,Unknown,Unknown,alive,2.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame
64857,2YpjoEkXlkT5TBM2T7Hzkh,kenny g,The Moment,The Moment,Medium,False,Low,Medium,Very Sad,Jazz,Long,False,False,1993.0,36th Annual GRAMMY Awards  (1993),Best Instrumental Composition,Forever In Love,True,1990.0,male,United States,alive,4.0,True,Grammy Award; Grammy Awards; Grammy Sariak; star on Hollywood Walk of Fame
90303,542C7PqR1oEfl63hlhQO4V,charlie rich,Behind Closed Doors,The Most Beautiful Girl,Medium,False,Medium,Medium,Neutral,Rock,Short,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Country Song,A Very Special Love Song,True,1970.0,male,United States,deceased,8.0,True,American Music Award al millor àlbum pop-rock; American Music Award for Favorite Pop/Rock Album; American Music Award för manlig countryartist; American Music Awards a l'artista country favorit; Arkansas Entertainers Hall of Fame; Country Music Association Award for Entertainer of the Year; Grammy Hall of Fame; Grammy Hall of Fame Award
18532,3O0KB64LPsMBD3uln5u0DW,patton oswalt,Finest Hour,The Museum of Spam,Low,True,Medium,High,Neutral,Comedy/Novelty,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
98608,5byUll2f3Zgnli3wJPoKRL,andrew lloyd webber,The Phantom Of The Opera (Original Motion Picture Soundtrack),The Music Of The Night - From 'The Phantom Of The Opera' Motion Picture,Medium,False,Low,Low,Very Sad,Film/Show Music,Long,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98979,0Q4v5mtEG6lpKtHymF3qTl,andrew lloyd webber,A Musical Affair: Live in Japan,The Music of the Night (with Lea Salonga) - Live in Japan,Low,False,Low,Medium,Very Sad,Film/Show Music,Long,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98818,1A8MSKt4LxFlxIInXNE9dq,andrew lloyd webber,Greatest Hits of Broadway,The Music of the Night from Phantom of the Opera - Instrumental,Low,False,Low,Low,Very Sad,Film/Show Music,Average,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
11414,5nZVdhUh4Oz9LMQyneMpD5,david arnold,Casino Royale [International Version],The Name's Bond... James Bond,Medium,False,Low,Medium,Very Sad,Pop,Short,False,False,1996.0,39th Annual GRAMMY Awards  (1996),Best Instrumental Composition Written For A Motion Picture Or For Television,Independence Day,True,1990.0,male,United Kingdom,alive,3.0,True,Grammy Award for Best Score Soundtrack for Visual Media; World Soundtrack Award for Best Original Song Written Directly for a Film; World Soundtrack Award/Best Original Song Written Directly for a Film
36894,7CaGUdesPoI2n7NgQKYsJY,alexandre desplat,The Lost King (Original Motion Picture Soundtrack),The Next Morning,Low,False,High,Low,Very Sad,World Music,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Score Soundtrack For Visual Media,The Grand Budapest Hotel,True,2010.0,male,France,alive,1.0,True,Grammy Award for Best Score Soundtrack for Visual Media
84892,5xcfepnz1v7a83T8An9gjw,the beatles,Help! (Remastered),The Night Before - Remastered 2009,Medium,False,Medium,High,Happy,Rock,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
52998,6E6R7eoL8tFYOITeJ9AaSi,hank williams,The Complete Hank Williams,The Old Country Church - The AFRS Shows (Single Version),Low,False,Medium,Low,Happy,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52961,4bSeqzJWo0QvCwZQuvncmY,hank williams,The Complete Hank Williams,The Old Home,Low,False,Medium,Medium,Sad,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52058,0RbaD2rw0HmpfflXFH9DKu,george jones,Who's Gonna Fill Their Shoes,The One I Loved Back Then (The Corvette Song),Medium,False,High,Medium,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
25581,7nvLekndCInVSpJolFMDJk,lionel richie,Can't Slow Down,The Only One,Medium,False,High,Medium,Neutral,Disco,Average,False,False,1984.0,27th Annual GRAMMY Awards  (1984),Album Of The Year,Can't Slow Down,True,1980.0,male,United States,alive,5.0,True,Grammy Award for Album of the Year; Harvard Humanitarian Award; Humanitarian of the Year; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
52585,37PZuxMyjGyPA6Lgkk0Knp,ray price,The Other Woman,The Other Woman (In My Life),Low,False,Medium,Medium,Happy,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
52243,3TdTZAuDcZoZ9XnF0gTfnS,ray price,Super Hits,The Other Woman In My Life,Low,False,High,Medium,Happy,Blues,Short,False,False,2007.0,50th Annual GRAMMY Awards  (2007),Best Country Collaboration With Vocals,Lost Highway,True,2000.0,male,United States,deceased,1.0,False,North Carolina Sports Hall of Fame
39314,3TxbKRULuz8EXmF7y39NQV,hans zimmer,Hans Zimmer: Epic Scores,The Paschal Spiral,Low,False,Low,Low,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
58750,14tKBoKXxGakkoEmYuFfor,nine inch nails,Lost Highway,The Perfect Drug,Medium,False,High,High,Sad,Metal,Long,False,False,1995.0,38th Annual GRAMMY Awards  (1995),Best Metal Performance,Happiness In Slavery,True,1990.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
98044,522HUBL6Rw8VV8YNcg4iIB,andrew lloyd webber,Happy Haunted Halloween Tunes,The Phantom Of The Opera Symphonic Suite - Pt.1,Low,False,Low,Low,Very Sad,Film/Show Music,Long,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98539,3i39d7KtpiAHW5elg1WupN,andrew lloyd webber,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.2,Low,False,Low,Low,Very Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98785,6e9mYahtlCqLOBvE8BI5W3,andrew lloyd webber,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.5,Low,False,Low,Low,Very Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98678,0gKvPwg7216ENUdbtwZaZG,andrew lloyd webber,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.6,Low,False,Low,Low,Very Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98033,2aFtSIczoIRRD5BrKngCF4,andrew lloyd webber,Halloween Hits,"The Phantom Of The Opera: Overture - Music From ""The Phantom Of The Opera""",Low,False,Medium,Medium,Sad,Film/Show Music,Short,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
98182,4EaBMhUIOfnFEbIgqCfKbi,andrew lloyd webber,The Phantom Of The Opera (Original Motion Picture Soundtrack),The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture,High,False,Medium,Medium,Sad,Film/Show Music,Average,False,False,1985.0,28th Annual GRAMMY Awards  (1985),Best Contemporary Composition,Lloyd Webber: Requiem,True,1980.0,male,United Kingdom,alive,8.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award for Best Musical Show Album; Grammy Award for Best Musical Theater Album; Kennedy Pris; Sitges Grand Honorary Award; Tony Award for Best Original Score; Tony Award/Beste Originalmusik; star on Hollywood Walk of Fame
26703,2LwbqMBDHVgePOlAsYkJpY,randy newman,Cars (Original Motion Picture Soundtrack),The Piston Cup,Medium,False,Low,Low,Very Sad,Film/Show Music,Very Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
18484,0rarigWsTjN29DOX3BLbjS,patton oswalt,Finest Hour,The Power of Jesus,Low,True,High,High,Sad,Comedy/Novelty,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Comedy Album,Talking For Clapping,True,2010.0,male,United States,alive,8.0,True,Duais Emmy; Emmy; Emmy Award; Emmy Awards; Emmy-prisen; Grammy Award; Grammy Awards; Grammy Sariak
2471,7x8dCjCr0x6x2lXKujYD34,foo fighters,"Echoes, Silence, Patience & Grace",The Pretender,High,False,Medium,High,Sad,Rock,Average,True,False,2011.0,54th Annual GRAMMY Awards  (2011),Best Rock Performance,Walk,True,2010.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
52042,2LyRC7gfWFJd6JI5i8fTJe,george jones,I Get Lonely In A Hurry,The Race Is On,Medium,False,Medium,High,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
52118,3qwt5nDyVgbZtsqaKVY3Sv,george jones,Bradley Barn Sessions,The Race Is On,Low,False,Medium,Medium,Very Happy,Blues,Short,False,False,1999.0,42nd Annual GRAMMY Awards  (1999),Best Male Country Vocal Performance,Choices,True,1990.0,male,Australia,deceased,8.0,True,Distinguished Flying Cross; Distinguished Flying Cross (Reino Unido); Distinguished Flying Cross (Storbritannien); Grammy Lifetime Achievement Award; Kennedy Pris; Keskoweth Ordyr Bath; Naitional Medal o Airts; National Medal of Arts
47679,3JLrri1xSCui3bzITDJbkk,led zeppelin,Houses of the Holy (Remaster),The Rain Song - Remaster,Medium,False,Medium,Medium,Sad,Rock,Long,False,False,2013.0,56th Annual GRAMMY Awards  (2013),Best Rock Album,Celebration Day,True,2010.0,Unknown,Unknown,alive,3.0,True,Grammy Lifetime Achievement Award; Kennedy Pris; Rock and Roll Hall of Fame
51216,3yfqSUWxFvZELEM4PmlwIR,eminem,The Marshall Mathers LP,The Real Slim Shady,Very High,True,High,Medium,Happy,Hip-Hop,Average,True,False,2010.0,53rd Annual GRAMMY Awards  (2010),Best Rap Solo Performance,Not Afraid,True,2010.0,male,United States,alive,4.0,True,Duais an Acadaimh don amhrán nuachumtha is fearr; Grammy Award al miglior album rap; Grammy Award for Best Rap Album; Rock and Roll Hall of Fame
107435,5CbvdXluVAq96ePQYg1xbi,duran duran,The Singles 81-85,The Reflex - Dance Mix,Low,False,High,High,Happy,Pop,Long,False,True,1983.0,26th Annual GRAMMY Awards  (1983),"Best Video, Short Form",Girls On Film/Hungry Like The Wolf,True,1980.0,Unknown,Unknown,alive,2.0,False,Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
